cocktail_id,cocktail_name,num_ingredients,ingredients,alcoholic,sugary_score,acidic,caffiene,category,glass,instructions,image_url,price
12732,Chocolate Beverage,4,"Milk, Chocolate, Cinnamon, Egg",False,0,False,False,Cocoa,Coffee mug,"Boil milk in the top of a deep double boiler five minutes. Remove from fire and add chocolate, mixed with the cinnamon, a little at a time, beating with molinillo or egg beater after each addition. When the chocolate is thoroughly blended, heat to the boiling point. Place over bottom of double boiler and add eggs, whipping constantly, until they are thoroughly blended and the mixture is frothing. Serve in coffee mug. Serves eight.",https://www.thecocktaildb.com/images/media/drink/jbqrhv1487603186.jpg,9.74
11102,Black Russian,2,"Coffee liqueur, Vodka",True,1,False,False,Ordinary Drink,Old-fashioned glass,Pour the ingredients into an old fashioned glass filled with ice cubes. Stir gently.,https://www.thecocktaildb.com/images/media/drink/8oxlqf1606772765.jpg,11.41
16987,Irish Curdling Cow,4,"Baileys irish cream, Bourbon, Vodka, Orange juice",True,3,False,False,Cocktail,Highball glass,"Pour Irish Cream, Vodka, and Bourbon in a glass. Add some ice and mix in the orange juice.",https://www.thecocktaildb.com/images/media/drink/yrhutv1503563730.jpg,13.18
12910,Egg Nog #4,11,"Egg yolk, Sugar, Milk, Light rum, Bourbon, Vanilla extract, Salt, Whipping cream, Egg white, Sugar, Nutmeg",False,2,False,False,Punch / Party Drink,Punch bowl,"In a small mixer bowl beat egg yolks till blended. Gradually add 1/4 cup sugar, beating at high speed till thick and lemon colored. Stir in milk, stir in rum, bourbon, vanilla, and salt. Chill thoroughly. Whip cream. Wash beaters well. In a large mixer bowl beat egg whites till soft peaks form. Gradually add remaining 1/4 cup sugar, beating to stiff peaks. Fold yolk mixture and whipped cream into egg whites. Serve immediately. Sprinkle nutmeg over each serving. Serve in a punch bowl or another big bowl. NOTE: For a nonalcoholic eggnog, prepare Eggnog as above, except omit the bourbon and rum and increase the milk to 3 cups.",https://www.thecocktaildb.com/images/media/drink/wpspsy1468875747.jpg,14.28
15789,Snakebite and Black,3,"Lager, Cider, Blackcurrant squash",True,0,False,False,Beer,Pint glass,Put blackcurrant squash in first up to about 1cm in glass. Then add the lager and cider one after another.,https://www.thecocktaildb.com/images/media/drink/rssvwv1441248863.jpg,12.71
12057,Royal Gin Fizz,5,"Gin, Lemon, Powdered sugar, Egg, Carbonated water",True,1,True,False,Ordinary Drink,Highball glass,"Shake all ingredients (except carbonated water) with ice and strain into a highball glass over two ice cubes. Fill with carbonated water, stir, and serve.",https://www.thecocktaildb.com/images/media/drink/pe1x1c1504735672.jpg,13.75
12101,Rusty Nail,3,"Scotch, Drambuie, Lemon peel",True,0,False,False,Ordinary Drink,Old-fashioned glass,Pour the Scotch and Drambuie into an old-fashioned glass almost filled with ice cubes. Stir well. Garnish with the lemon twist.,https://www.thecocktaildb.com/images/media/drink/yqsvtw1478252982.jpg,15.06
15403,Vodka Russian,2,"Vodka, Schweppes Russchian",True,1,False,False,Ordinary Drink,Collins Glass,Mix it as a ordinary drink .,https://www.thecocktaildb.com/images/media/drink/rpttur1454515129.jpg,10.77
17827,Old Pal,3,"Rye whiskey, Campari, Dry Vermouth",True,1,False,False,Cocktail,Nick and Nora Glass,"Chill cocktail glass. Add ingredients to a mixing glass, and fill 2/3 full with ice. Stir about 20 seconds. Empty cocktail glass and strain into the glass. Garnish with a twist of lemon peel.",https://www.thecocktaildb.com/images/media/drink/x03td31521761009.jpg,16.19
12916,Egg Nog - Healthy,7,"Egg, Sugar, Condensed milk, Milk, Vanilla extract, Rum, Nutmeg",False,1,False,False,Punch / Party Drink,Collins Glass,"Whip egg substitute and sugar together, combine with the two kinds of milk, vanilla, and rum. Mix well. Chill over night. Sprinkle with nutmeg. Makes 6 servings.",https://www.thecocktaildb.com/images/media/drink/qxuppv1468875308.jpg,11.98
13162,Afternoon,5,"Kahlua, Baileys irish cream, Frangelico, Coffee, Cream",True,2,False,True,Coffee / Tea,Collins Glass,"Build into a suiting glass, with no ice. Cream on top if wanted. Served directly.",https://www.thecocktaildb.com/images/media/drink/vyrurp1472667777.jpg,19.4
11027,Amaretto Rose,3,"Amaretto, Lime juice, Club soda",True,1,False,False,Ordinary Drink,Collins glass,Pour amaretto and lime juice over ice in a collins glass. Fill with club soda and serve.,https://www.thecocktaildb.com/images/media/drink/3jm41q1493069578.jpg,13.66
11060,Balmoral,4,"Scotch, Sweet Vermouth, Dry Vermouth, Bitters",True,2,False,False,Ordinary Drink,Cocktail glass,"In a mixing glass half-filled with ice cubes, combine all of the ingredients. Stir well. Strain into a cocktail glass.",https://www.thecocktaildb.com/images/media/drink/vysuyq1441206297.jpg,11.68
12564,Apple Karate,2,"Apple juice, Carrot",False,0,False,False,Cocktail,Highball Glass,"Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up.",https://www.thecocktaildb.com/images/media/drink/syusvw1468876634.jpg,8.87
13423,Atlantic Sun,5,"Vodka, Southern Comfort, Passion fruit syrup, Sweet and sour, Club soda",True,1,False,False,Ordinary Drink,Collins Glass,"Shake all the ingredients, top the drink with soda. Garnish with a slice of orange.",https://www.thecocktaildb.com/images/media/drink/doyxqb1493067556.jpg,13.0
178338,Pure Passion,6,"Rum, Passoa, Lime Juice, Passion fruit syrup, Peach Bitters, Mint",True,0,False,False,Cocktail,Whiskey sour glass,Mix up all ingredients with a cocktail stirrer and serve with crushed ice with mint and edible flour if available.,https://www.thecocktaildb.com/images/media/drink/4tymma1604179273.jpg,14.83
17826,The Jimmy Conway,3,"Irish Whiskey, Amaretto, Cranberry Juice",True,1,False,False,Cocktail,Whiskey sour glass,"Fill glass with ice
Pour in The Irishman and Disaronno
Fill to the top with Cranberry Juice
Garnish with a slice of lemon…Enjoy!",https://www.thecocktaildb.com/images/media/drink/wbcvyo1535794478.jpg,14.08
178355,Mountain Bramble,6,"Gin, Lemon Juice, Sugar Syrup, Blackberries, Soda Water, Mint",True,2,False,False,Cocktail,Old-fashioned glass,"Muddle the blackberries in a tumbler glass. Mix the Gin, lemon juice and sugar syrup in a shaker and strain over chopped ice. Top with Soda water and garnish with more blackberries and some mint",https://www.thecocktaildb.com/images/media/drink/stwiva1619704025.jpg,14.09
12718,Pineapple Gingerale Smoothie,2,"Ginger, Pineapple",False,0,False,False,Other / Unknown,Highball Glass,Throw everything into a blender and liquify.,https://www.thecocktaildb.com/images/media/drink/eg9i1d1487603469.jpg,8.87
14510,Bailey's Dream Shake,3,"Baileys irish cream, Vanilla ice-cream, Cream",True,1,False,False,Soft Drink,Collins glass,Blend ingredients for 30 seconds. Definitely refreshing for a hot summer's day !,https://www.thecocktaildb.com/images/media/drink/qxrvqw1472718959.jpg,12.45
178363,Vodka Lemon,4,"Vodka, Lemon Juice, Lemon Peel, Ice",True,1,False,False,Cocktail,Highball glass,"The vodka lemon is prepared directly in a highball glass or in a large tumbler: put 6-7 ice cubes in the glass, pour the vodka, lemonade and mix with a bar spoon. Finally decorate with a slice of lemon and, if you prefer, add a few mint leaves. Your vodka lemon is ready to be served.",https://www.thecocktaildb.com/images/media/drink/mql55h1643820632.jpg,11.72
17105,501 Blue,5,"Blue Curacao, Blueberry schnapps, Vodka, Sour mix, 7-Up",True,2,False,False,Ordinary Drink,Collins Glass,Mix equal amounts into a glass with ice.,https://www.thecocktaildb.com/images/media/drink/ywxwqs1461867097.jpg,13.78
17066,Army special,4,"Vodka, Gin, Lime juice cordial, Ice",True,1,False,False,Cocktail,Cocktail glass,"Pour Vodka, Gin and lime cordial into glass, and top up with crushed ice. Wait for ice to melt slightly and sip without a straw.",https://www.thecocktaildb.com/images/media/drink/55muhh1493068062.jpg,12.48
11052,Archbishop,4,"Gin, Wine, Benedictine, Lime",True,0,True,False,Ordinary Drink,Old-fashioned glass,"In an old-fashioned glass almost filled with ice cubes, combine all of the ingredients. Stir well.",https://www.thecocktaildb.com/images/media/drink/4g6xds1582579703.jpg,14.7
12618,Orangeade,4,"Lemon juice, Orange juice, Sugar syrup, Soda water",False,2,False,False,Cocktail,Highball glass,"Place some ice cubes in a large tumbler or highball glass, add lemon juice, orange juice, sugar syrup, and stir well. Top up with cold soda water, serve with a drinking straw.",https://www.thecocktaildb.com/images/media/drink/ytsxxw1441167732.jpg,9.04
11011,After Supper Cocktail,3,"Triple sec, Apricot brandy, Lemon juice",True,1,False,False,Ordinary Drink,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/quyxwu1483387610.jpg,11.18
15743,Fuzzy Asshole,2,"Coffee, Peach schnapps",True,1,False,True,Coffee / Tea,Coffee mug,fill coffe mug half full of coffee. Fill the other half full of Peach Schnapps. Stir and drink while hot.,https://www.thecocktaildb.com/images/media/drink/wrvpuu1472667898.jpg,11.35
17223,Abbey Martini,4,"Gin, Sweet Vermouth, Orange Juice, Angostura Bitters",True,2,False,False,Cocktail,Cocktail glass,"Put all ingredients into a shaker and mix, then strain contents into a chilled cocktail glass.",https://www.thecocktaildb.com/images/media/drink/2mcozt1504817403.jpg,11.78
11034,Angel Face,3,"Apricot brandy, Apple brandy, Gin",True,1,False,False,Ordinary Drink,Cocktail glass,Shake all ingredients with ice and strain contents into a cocktail glass.,https://www.thecocktaildb.com/images/media/drink/vaukir1606772580.jpg,12.07
15082,Royal Flush,4,"Crown Royal, Peach schnapps, Chambord raspberry liqueur, Cranberry juice",True,3,False,False,Shot,Old-fashioned glass,Pour all the ingredients into tumbler over ice. Strain into glass.,https://www.thecocktaildb.com/images/media/drink/7rnm8u1504888527.jpg,12.18
12714,Kiwi Papaya Smoothie,2,"Kiwi, Papaya",False,0,False,False,Other / Unknown,Highball Glass,Throw everything into a blender and liquify.,https://www.thecocktaildb.com/images/media/drink/jogv4w1487603571.jpg,8.89
14602,Tequila Surprise,2,"Tequila, Tabasco sauce",True,0,False,False,Shot,Shot glass,Fill shot glass with Tequila. Add drops of Tobasco sauce.,https://www.thecocktaildb.com/images/media/drink/8189p51504735581.jpg,10.97
11339,English Rose Cocktail,6,"Apricot brandy, Gin, Dry Vermouth, Grenadine, Lemon juice, Cherry",True,3,False,False,Ordinary Drink,Cocktail glass,Rub rim of cocktail glass with lemon juice and dip rim of glass in powdered sugar. Shake all ingredients (except cherry) with ice and strain into sugar-rimmed glass. Top with the cherry and serve.,https://www.thecocktaildb.com/images/media/drink/yxwrpp1441208697.jpg,13.92
17006,Kool First Aid,2,"151 proof rum, Kool-Aid",True,0,False,False,Shot,Shot glass,"Add Kool Aid to a double shot glass, and top with rum. Slam and shoot.",https://www.thecocktaildb.com/images/media/drink/hfp6sv1503564824.jpg,11.14
11416,Gin Smash,6,"Gin, Carbonated water, Sugar, Mint, Orange, Cherry",True,1,True,False,Ordinary Drink,Old-fashioned glass,"Muddle sugar with carbonated water and mint sprigs in an old-fashioned glass. Add gin and 1 ice cube. Stir, add the orange slice and the cherry, and serve.",https://www.thecocktaildb.com/images/media/drink/iprva61606768774.jpg,14.24
17196,Cosmopolitan,4,"Vodka, Lime juice, Cointreau, Cranberry juice",True,2,False,False,Cocktail,Cocktail glass,Add all ingredients into cocktail shaker filled with ice. Shake well and double strain into large cocktail glass. Garnish with lime wheel.,https://www.thecocktaildb.com/images/media/drink/kpsajh1504368362.jpg,15.97
13214,Pisco Sour,5,"Pisco, Lemon juice, Sugar, Ice, Egg White",True,1,False,False,Cocktail,Cocktail glass,"Vigorously shake and strain contents in a cocktail shaker with ice cubes, then pour into glass and garnish with bitters.
",https://www.thecocktaildb.com/images/media/drink/tsssur1439907622.jpg,12.7
11338,English Highball,5,"Brandy, Gin, Sweet Vermouth, Carbonated water, Lemon peel",True,2,False,False,Ordinary Drink,Highball glass,"Pour brandy, gin, and sweet vermouth into a highball glass over ice cubes. Fill with carbonated water. Add the twist of lemon peel, stir, and serve. (Ginger ale may be substituted for carbonated water, if preferred.)",https://www.thecocktaildb.com/images/media/drink/dhvr7d1504519752.jpg,12.39
12770,Iced Coffee,4,"Coffee, Sugar, Water, Milk",False,1,False,True,Coffee / Tea,Coffee mug,Mix together until coffee and sugar is dissolved. Add milk. Shake well. Using a blender or milk shake maker produces a very foamy drink. Serve in coffee mug.,https://www.thecocktaildb.com/images/media/drink/ytprxy1454513855.jpg,8.63
11382,Frisco Sour,6,"Blended whiskey, Benedictine, Lemon, Lime, Lemon, Lime",True,0,True,False,Ordinary Drink,Whiskey sour glass,Shake all ingredients (except slices of lemon and lime) with ice and strain into a whiskey sour glass. Decorate with the slices of lemon and lime and serve.,https://www.thecocktaildb.com/images/media/drink/acuvjz1582482022.jpg,16.54
17839,Affair,4,"Strawberry schnapps, Orange juice, Cranberry juice, Club soda",True,2,False,False,Ordinary Drink,Highball glass,"Pour schnapps, orange juice, and cranberry juice over ice in a highball glass. Top with club soda and serve.",https://www.thecocktaildb.com/images/media/drink/h5za6y1582477994.jpg,11.75
16311,Applejack,3,"Jack Daniels, Midori melon liqueur, Sour mix",True,1,False,False,Cocktail,Cocktail glass,"Add all ingredients into mixing glass, chill and strain into cocktail glass",https://www.thecocktaildb.com/images/media/drink/sutyqp1479209062.jpg,12.16
11009,Moscow Mule,3,"Vodka, Lime juice, Ginger ale",True,2,False,False,Punch / Party Drink,Copper Mug,Combine vodka and ginger beer in a highball glass filled with ice. Add lime juice. Stir gently. Garnish.,https://www.thecocktaildb.com/images/media/drink/3pylqc1504370988.jpg,11.21
17065,Caribbean Boilermaker,2,"Corona, Light rum",True,0,False,False,Beer,Beer pilsner,Pour the Corona into an 18oz beer glass pour the rum into the beer.,https://www.thecocktaildb.com/images/media/drink/svsxsv1454511666.jpg,11.0
12772,Iced Coffee Fillip,2,"Kahlua, Coffee",True,1,False,True,Coffee / Tea,Coffee mug,Mix together in a coffee mug and chill before serving.,https://www.thecocktaildb.com/images/media/drink/sxtxrp1454514223.jpg,14.15
12736,Drinking Chocolate,6,"Heavy cream, Milk, Cinnamon, Vanilla, Chocolate, Whipped cream",False,0,False,False,Cocoa,Coffee mug,"Heat the cream and milk with the cinnamon and vanilla bean very slowly for 15-20 minutes. (If you don't have any beans add 1-2 tsp of vanilla after heating). Remove the bean and cinnamon. Add the chocolate. Mix until fully melted. Serve topped with some very dense fresh whipped cream. Serves 1-2 depending upon how much of a glutton you are. For a richer chocolate, use 4 oz of milk, 4 oz of cream, 4 oz of chocolate. Serve in coffee mug.",https://www.thecocktaildb.com/images/media/drink/u6jrdf1487603173.jpg,10.82
15300,3-Mile Long Island Iced Tea,9,"Gin, Light rum, Tequila, Triple sec, Vodka, Coca-Cola, Sweet and sour, Bitters, Lemon",True,2,True,False,Ordinary Drink,Collins Glass,Fill 14oz glass with ice and alcohol. Fill 2/3 glass with cola and remainder with sweet & sour. Top with dash of bitters and lemon wedge.,https://www.thecocktaildb.com/images/media/drink/rrtssw1472668972.jpg,16.76
13072,Popped cherry,4,"Vodka, Cherry liqueur, Cranberry juice, Orange juice",True,3,False,False,Ordinary Drink,Highball glass,Served over ice in a tall glass with a popped cherry (can add more popped cherries if in the mood)!,https://www.thecocktaildb.com/images/media/drink/sxvrwv1473344825.jpg,11.61
17205,Mimosa,2,"Champagne, Orange juice",True,2,False,False,Ordinary Drink,Champagne flute,"Ensure both ingredients are well chilled, then mix into the glass. Serve cold.",https://www.thecocktaildb.com/images/media/drink/juhcuu1504370685.jpg,11.6
13938,AT&T,3,"Absolut Vodka, Gin, Tonic water",True,1,False,False,Ordinary Drink,Highball Glass,"Pour Vodka and Gin over ice, add Tonic and Stir",https://www.thecocktaildb.com/images/media/drink/rhhwmp1493067619.jpg,10.91
12322,Strawberry Margarita,6,"Strawberry schnapps, Tequila, Triple sec, Lemon juice, Strawberries, Salt",True,0,False,False,Ordinary Drink,Cocktail glass,"Rub rim of cocktail glass with lemon juice and dip rim in salt. Shake schnapps, tequila, triple sec, lemon juice, and strawberries with ice, strain into the salt-rimmed glass, and serve.",https://www.thecocktaildb.com/images/media/drink/tqyrpw1439905311.jpg,14.85
17248,French Negroni,4,"Gin, Lillet, Sweet Vermouth, Orange Peel",True,1,False,False,Cocktail,Martini Glass,"Add ice to a shaker and pour in all ingredients.
Using a bar spoon, stir 40 to 45 revolutions or until thoroughly chilled.
Strain into a martini glass or over ice into a rocks glass. Garnish with orange twist.",https://www.thecocktaildb.com/images/media/drink/x8lhp41513703167.jpg,12.37
178325,Aperol Spritz,3,"Aperol, Prosecco, Soda Water",True,2,False,False,Cocktail,Wine Glass,"Put a couple of cubes of ice into 2 glasses and add a 50 ml measure of Aperol to each. Divide the prosecco between the glasses and then top up with soda, if you like.",https://www.thecocktaildb.com/images/media/drink/iloasq1587661955.jpg,11.74
12672,Fruit Flip-Flop,2,"Yoghurt, Fruit juice",False,0,False,False,Other / Unknown,Highball Glass,"Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up.",https://www.thecocktaildb.com/images/media/drink/nfdx6p1484430633.jpg,8.92
11369,Flying Scotchman,4,"Scotch, Sweet Vermouth, Bitters, Sugar syrup",True,1,False,False,Ordinary Drink,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/q53l911582482518.jpg,11.58
16991,Downshift,4,"Fruit punch, Sprite, Tequila, 151 proof rum",True,0,False,False,Punch / Party Drink,Hurricane glass,"Start with the Sprite. Next comes the tequila. After that, add the Minute Maid Fruit Punch, then float the 151. Rocks optional.",https://www.thecocktaildb.com/images/media/drink/y36z8c1503563911.jpg,12.48
11476,Highland Fling Cocktail,4,"Scotch, Sweet Vermouth, Orange bitters, Olive",True,1,False,False,Ordinary Drink,Cocktail glass,Stir all ingredients (except olive) with ice and strain into a cocktail glass. Add the olive and serve.,https://www.thecocktaildb.com/images/media/drink/0bkwca1492975553.jpg,11.54
12914,Egg-Nog - Classic Cooked,5,"Egg, Sugar, Salt, Milk, Vanilla extract",False,1,False,False,Punch / Party Drink,Pitcher,"In large saucepan, beat together eggs, sugar and salt, if desired. Stir in 2 cups of the milk. Cook over low heat, stirring constantly, until mixture is thick enough to coat a metal spoon and reaches 160 degrees F. Remove from heat. Stir in remaining 2 cups milk and vanilla. Cover and regfigerate until thoroughly chilled, several hours or overnight. Just before serving, pour into bowl or pitcher. Garnish or add stir-ins, if desired. Choose 1 or several of: Chocolate curls, cinnamon sticks, extracts of flavorings, flavored brandy or liqueur, fruit juice or nectar, ground nutmeg, maraschino cherries, orange slices, peppermint sticks or candy canes, plain brandy, run or whiskey, sherbet or ice-cream, whipping cream, whipped. Serve immediately.",https://www.thecocktaildb.com/images/media/drink/quxsvt1468875505.jpg,10.12
11985,Quarter Deck Cocktail,3,"Light rum, Sherry, Lime",True,1,True,False,Ordinary Drink,Cocktail glass,"Stir all ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/qrwvps1478963017.jpg,11.4
178335,Lazy Coconut Paloma,3,"Coconut Liqueur, Grapefruit Juice, Soda Water",True,2,False,False,Cocktail,Highball glass,Mix the coconut liqueur (preferably tequila) with the grapefruit juice and top with soda water. Garnish with a large grapefruit slice against the inside of the glass.,https://www.thecocktaildb.com/images/media/drink/rytuex1598719770.jpg,11.23
17252,Greyhound,2,"Vodka, Grapefruit Juice",True,2,False,False,Cocktail,Collins glass,"Add the vodka to a Collins glass filled with ice.
Top with grapefruit juice and stir.

",https://www.thecocktaildb.com/images/media/drink/g5upn41513706732.jpg,11.75
15639,Texas Sling,5,"Kahlua, Irish cream, Amaretto, 151 proof rum, Cream",True,2,False,False,Shake,Wine Glass,"Blend with Ice until smooth. Serve in a tulip glass, top with whip cream.",https://www.thecocktaildb.com/images/media/drink/ypl13s1504890158.jpg,19.05
15825,Jamaican Coffee,4,"Rum, Coffee, Water, Whipped cream",True,0,False,True,Coffee / Tea,Champagne flute,"Stir the rum, coffee and water together. Top with the whipped cream. Sprinkle with a pinch of well ground coffee and drink with a straw.",https://www.thecocktaildb.com/images/media/drink/xqptps1441247257.jpg,12.11
13499,Oreo Mudslide,5,"Vodka, Kahlua, Baileys irish cream, Vanilla ice-cream, Oreo cookie",True,3,False,False,Ordinary Drink,Collins Glass,"Blend Vodka, Kahlua, Bailey's, ice-cream and the Oreo well in a blender. Pour into a large frosted glass. Garnish with whipped cream and a cherry.",https://www.thecocktaildb.com/images/media/drink/tpwwut1468925017.jpg,16.64
15841,Mojito Extra,5,"Mint, Lemon juice, Dark rum, Club soda, Angostura bitters",True,1,False,False,Cocktail,Collins glass,"Put mint with lemon juice in a glas, mash the mint with a spoon, ice, rum & fill up with club soda. Top it with Angostura.",https://www.thecocktaildb.com/images/media/drink/vwxrsw1478251483.jpg,13.43
178359,Kiwi Martini,4,"Kiwi, Sugar Syrup, Vodka, Kiwi",True,2,False,False,Cocktail,Cocktail glass,"The kiwi martini is a very fun vodka cocktail and it is one of the best drinks that makes use of fresh fruit. Though there are a few recipes floating around, this is one of the easiest and it is an absolutely delightful green martini to drink.

For this recipe, you'll simply muddle slices of kiwi with simple syrup, then shake it with vodka. It's a drink that anyone can mix up in minutes and a perfect cocktail to show off your favorite vodka.",https://www.thecocktaildb.com/images/media/drink/bmxmyq1630407098.jpg,11.94
17230,Gin Rickey,5,"Gin, Grenadine, lemon, Soda Water, Lime",True,2,True,False,Cocktail,Highball glass,Half-fill a tall glass with ice. Mix the gin and Grenadine together and pour over the ice. Add the lime or lemon juice and top off with soda water. Decorate the glass with lime and/or lemon slices.,https://www.thecocktaildb.com/images/media/drink/s00d6f1504883945.jpg,13.52
11255,Clove Cocktail,3,"Sweet Vermouth, Sloe gin, Wine",True,2,False,False,Ordinary Drink,Cocktail glass,"Stir all ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/qxvtst1461867579.jpg,10.98
178332,Smashed Watermelon Margarita,7,"Watermelon, Mint, Grapefruit Juice, Lime, Tequila, Watermelon, Mint",True,1,True,False,Cocktail,Collins glass,"In a mason jar muddle the watermelon and 5 mint leaves together into a puree and strain. Next add the grapefruit juice, juice of half a lime and the tequila as well as some ice. Put a lid on the jar and shake. Pour into a glass and add more ice. Garnish with fresh mint and a small slice of watermelon.",https://www.thecocktaildb.com/images/media/drink/dztcv51598717861.jpg,14.65
12698,Lassi - Mango,4,"Mango, Yoghurt, Sugar, Water",False,1,False,False,Other / Unknown,Highball glass,Put it all in a blender and pour over crushed ice. You can also use other fruits like strawberries and bananas.,https://www.thecocktaildb.com/images/media/drink/1bw6sd1487603816.jpg,10.35
14622,Arctic Fish,5,"Vodka, Grape soda, Orange juice, Ice, Candy",True,2,False,False,Punch / Party Drink,Beer pilsner,"Fill glass with ice and fish, add vodka, grape soda and orange juice. DO NOT STIR!!!!! Serve well chilled.",https://www.thecocktaildb.com/images/media/drink/ttsvwy1472668781.jpg,12.72
12780,Spiking coffee,2,"Coffee, Cinnamon",False,0,False,True,Coffee / Tea,Coffee mug,"Incidentally, a pinch of cinnamon is indeed a nice addition to coffee but true heaven is a cardamom seed. Of course, you serve it in a coffee mug.",https://www.thecocktaildb.com/images/media/drink/isql6y1487602375.jpg,8.75
11728,Martini,3,"Gin, Dry Vermouth, Olive",True,1,False,False,Cocktail,Cocktail glass,"Straight: Pour all ingredients into mixing glass with ice cubes. Stir well. Strain in chilled martini cocktail glass. Squeeze oil from lemon peel onto the drink, or garnish with olive.",https://www.thecocktaildb.com/images/media/drink/71t8581504353095.jpg,12.0
17120,Brain Fart,6,"Everclear, Vodka, Mountain Dew, Surge, Lemon juice, Rum",True,2,False,False,Punch / Party Drink,Punch bowl,Mix all ingredients together. Slowly and gently. Works best if ice is added to punch bowl and soda's are very cold.,https://www.thecocktaildb.com/images/media/drink/rz5aun1504389701.jpg,13.77
11422,Godchild,3,"Vodka, Amaretto, Heavy cream",True,2,False,False,Ordinary Drink,Champagne flute,"Shake all ingredients well with cracked ice, strain into a champagne flute, and serve.",https://www.thecocktaildb.com/images/media/drink/m5nhtr1504820829.jpg,13.69
14888,Zinger,2,"Peachtree schnapps, Surge",True,1,False,False,Soft Drink,Highball glass,Get a shot glass and pour in three shots of the schnapps. Do the same with the Surge Cola. Then down it like Scheetz would.,https://www.thecocktaildb.com/images/media/drink/iixv4l1485620014.jpg,11.05
11129,Boston Sour,6,"Blended whiskey, Lemon, Powdered sugar, Egg white, Lemon, Cherry",True,1,True,False,Ordinary Drink,Whiskey sour glass,"Shake juice of lemon, powdered sugar, blended whiskey, and egg white with cracked ice and strain into a whiskey sour glass. Add the slice of lemon, top with the cherry, and serve.",https://www.thecocktaildb.com/images/media/drink/kxlgbi1504366100.jpg,13.08
14782,Hot Creamy Bush,3,"Irish whiskey, Baileys irish cream, Coffee",True,1,False,True,Coffee / Tea,Irish coffee cup,Combine all ingredients in glass,https://www.thecocktaildb.com/images/media/drink/spvrtp1472668037.jpg,10.95
16271,The Evil Blue Thing,3,"Creme de Cacao, Blue Curacao, Light rum",True,0,False,False,Cocktail,Old-fashioned glass,"Pour ingredients into glass, and drop in a blue whale! The blue whale isn't really necessary, but it makes the drink more ""fun"".",https://www.thecocktaildb.com/images/media/drink/ojnpz71504793059.jpg,11.69
17189,Monkey Gland,4,"Gin, Benedictine, Orange juice, Grenadine",True,2,False,False,Ordinary Drink,Cocktail glass,"Shake well over ice cubes in a shaker, strain into a chilled cocktail glass.",https://www.thecocktaildb.com/images/media/drink/94psp81504350690.jpg,16.08
14564,A Splash of Nash,4,"Cranberry juice, Soda water, Midori melon liqueur, Creme de Banane",True,2,False,False,Shot,Highball glass,Drop shot glass with banana & melon liquers into a 9 oz hi- ball glass containing soda water and cranberry juice. Drink in one shot.,https://www.thecocktaildb.com/images/media/drink/rsvtrr1472668201.jpg,12.8
11766,Midnight Cowboy,3,"Bourbon, Dark rum, Heavy cream",True,0,False,False,Ordinary Drink,Cocktail glass,"In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a cocktail glass.",https://www.thecocktaildb.com/images/media/drink/vsxxwy1441208133.jpg,11.5
178370,Mauresque,3,"Ricard, Orgeat Syrup, Water",True,0,False,False,Cocktail,Collins glass,"1 - Pour the Ricard (or pastis)
2 - Pour the orgeat syrup
3 - Finally pour the water and add ice cubes at your convenience.

Add the ice cubes at the end, otherwise the syrup and pastis do not mix well.",https://www.thecocktaildb.com/images/media/drink/duwfa11686236556.jpg,11.19
13837,Kir Royale,2,"Creme de Cassis, Champagne",True,2,False,False,Ordinary Drink,Champagne Flute,"Pour Creme de cassis in glass, gently pour champagne on top",https://www.thecocktaildb.com/images/media/drink/yt9i7n1504370388.jpg,11.68
11936,Pink Gin,2,"Bitters, Gin",True,0,False,False,Ordinary Drink,White wine glass,"Pour the bitters into a wine glass. Swirl the glass to coat the inside with the bitters, shake out the excess. Pour the gin into the glass. Do not add ice.",https://www.thecocktaildb.com/images/media/drink/qyr51e1504888618.jpg,10.44
12764,Karsk,2,"Coffee, Grain alcohol",True,0,False,True,Ordinary Drink,Highball glass,"Put a copper coin in a coffe-cup and fill up with coffee until you no longer see the coin, then add alcohol until you see the coin. Norwegian speciality.",https://www.thecocktaildb.com/images/media/drink/808mxk1487602471.jpg,12.0
11002,Long Island Tea,6,"Vodka, Light rum, Gin, Tequila, Lemon, Coca-Cola",True,2,True,False,Ordinary Drink,Highball glass,Combine all ingredients (except cola) and pour over ice in a highball glass. Add the splash of cola for color. Decorate with a slice of lemon and serve.,https://www.thecocktaildb.com/images/media/drink/nkwr4c1606770558.jpg,13.14
12762,Grizzly Bear,4,"Amaretto, Jägermeister, Kahlua, Milk",True,3,False,False,Ordinary Drink,Collins Glass,"Served over ice. Sounds nasty, but tastes great.",https://www.thecocktaildb.com/images/media/drink/k6v97f1487602550.jpg,17.88
